,technology,location,capacity_type,technology_existing,scenario_
1182,DAC,ITG2,power,0,0.0
1183,DAC,ITH1,power,0,0.0
1184,DAC,ITH2,power,0,0.0
1185,DAC,ITH3,power,0,0.0
1186,DAC,ITH4,power,0,0.0
1187,DAC,ITH5,power,0,0.0
1188,DAC,ITI1,power,0,0.0
1189,DAC,ITI2,power,0,0.0
1190,DAC,ITI3,power,0,0.0
1191,DAC,ITI4,power,0,0.0
1192,DAC,LI00,power,0,0.0
1193,DAC,LT01,power,0,0.0
1194,DAC,LT02,power,0,0.0
1195,DAC,LU00,power,0,0.0
1196,DAC,LV00,power,0,0.0
1197,DAC,ME00,power,0,0.0
1198,DAC,MK00,power,0,0.0
1199,DAC,MT00,power,0,0.0
1200,DAC,NL11,power,0,0.0
1201,DAC,NL12,power,0,0.0
1202,DAC,NL13,power,0,0.0
1203,DAC,NL21,power,0,0.0
1204,DAC,NL22,power,0,0.0
1205,DAC,NL23,power,0,0.0
1206,DAC,NL31,power,0,0.0
1207,DAC,NL32,power,0,0.0
1208,DAC,NL33,power,0,0.0
1209,DAC,NL34,power,0,0.0
1210,DAC,NL41,power,0,0.0
1211,DAC,NL42,power,0,0.0
1212,DAC,NO02,power,0,0.0
1213,DAC,NO06,power,0,0.0
1214,DAC,NO07,power,0,0.0
1215,DAC,NO08,power,0,0.0
1216,DAC,NO09,power,0,0.0
1217,DAC,NO0A,power,0,0.0
1218,DAC,NO0B,power,0,0.0
1219,DAC,PL21,power,0,0.0
1220,DAC,PL22,power,0,0.0
1221,DAC,PL41,power,0,0.0
1222,DAC,PL42,power,0,0.0
1223,DAC,PL43,power,0,0.0
1224,DAC,PL51,power,0,0.0
1225,DAC,PL52,power,0,0.0
1226,DAC,PL61,power,0,0.0
1227,DAC,PL62,power,0,0.0
1228,DAC,PL63,power,0,0.0
1229,DAC,PL71,power,0,0.0
1230,DAC,PL72,power,0,0.0
1231,DAC,PL81,power,0,0.0
1232,DAC,PL82,power,0,0.0
1233,DAC,PL84,power,0,0.0
1234,DAC,PL91,power,0,0.0
1235,DAC,PL92,power,0,0.0
1236,DAC,PT11,power,0,0.0
1237,DAC,PT15,power,0,0.0
1238,DAC,PT16,power,0,0.0
1239,DAC,PT17,power,0,0.0
1240,DAC,PT18,power,0,0.0
1241,DAC,PT20,power,0,0.0
1242,DAC,PT30,power,0,0.0
1243,DAC,RO11,power,0,0.0
1244,DAC,RO12,power,0,0.0
1245,DAC,RO21,power,0,0.0
1246,DAC,RO22,power,0,0.0
1247,DAC,RO31,power,0,0.0
1248,DAC,RO32,power,0,0.0
1249,DAC,RO41,power,0,0.0
1250,DAC,RO42,power,0,0.0
1251,DAC,RS11,power,0,0.0
1252,DAC,RS12,power,0,0.0
1253,DAC,RS21,power,0,0.0
1254,DAC,RS22,power,0,0.0
1255,DAC,SE11,power,0,0.0
1256,DAC,SE12,power,0,0.0
1257,DAC,SE21,power,0,0.0
1258,DAC,SE22,power,0,0.0
1259,DAC,SE23,power,0,0.0
1260,DAC,SE31,power,0,0.0
1261,DAC,SE32,power,0,0.0
1262,DAC,SE33,power,0,0.0
1263,DAC,SI03,power,0,0.0
1264,DAC,SI04,power,0,0.0
1265,DAC,SK01,power,0,0.0
1266,DAC,SK02,power,0,0.0
1267,DAC,SK03,power,0,0.0
1268,DAC,SK04,power,0,0.0
1269,DAC,TR10,power,0,0.0
1270,DAC,TR21,power,0,0.0
1271,DAC,TR22,power,0,0.0
1272,DAC,TR31,power,0,0.0
1273,DAC,TR32,power,0,0.0
1274,DAC,TR33,power,0,0.0
1275,DAC,TR41,power,0,0.0
1276,DAC,TR42,power,0,0.0
1277,DAC,TR51,power,0,0.0
1278,DAC,TR52,power,0,0.0
1279,DAC,TR61,power,0,0.0
1280,DAC,TR62,power,0,0.0
1281,DAC,TR63,power,0,0.0
1282,DAC,TR71,power,0,0.0
1283,DAC,TR72,power,0,0.0
1284,DAC,TR81,power,0,0.0
1285,DAC,TR82,power,0,0.0
1286,DAC,TR83,power,0,0.0
1287,DAC,TR90,power,0,0.0
1288,DAC,TRA1,power,0,0.0
1289,DAC,TRA2,power,0,0.0
1290,DAC,TRB1,power,0,0.0
1291,DAC,TRB2,power,0,0.0
1292,DAC,TRC1,power,0,0.0
1293,DAC,TRC2,power,0,0.0
1294,DAC,TRC3,power,0,0.0
1295,DAC,UKC1,power,0,0.0
1296,DAC,UKC2,power,0,0.0
1297,DAC,UKD1,power,0,0.0
1298,DAC,UKD3,power,0,0.0
1299,DAC,UKD4,power,0,0.0
1300,DAC,UKD6,power,0,0.0
1301,DAC,UKD7,power,0,0.0
1302,DAC,UKE1,power,0,0.0
1303,DAC,UKE2,power,0,0.0
1304,DAC,UKE3,power,0,0.0
1305,DAC,UKE4,power,0,0.0
1306,DAC,UKF1,power,0,0.0
1307,DAC,UKF2,power,0,0.0
1308,DAC,UKF3,power,0,0.0
1309,DAC,UKG1,power,0,0.0
1310,DAC,UKG2,power,0,0.0
1311,DAC,UKG3,power,0,0.0
1312,DAC,UKH1,power,0,0.0
1313,DAC,UKH2,power,0,0.0
1314,DAC,UKH3,power,0,0.0
1315,DAC,UKI3,power,0,0.0
1316,DAC,UKI4,power,0,0.0
1317,DAC,UKI5,power,0,0.0
1318,DAC,UKI6,power,0,0.0
1319,DAC,UKI7,power,0,0.0
1320,DAC,UKJ1,power,0,0.0
1321,DAC,UKJ2,power,0,0.0
1322,DAC,UKJ3,power,0,0.0
1323,DAC,UKJ4,power,0,0.0
1324,DAC,UKK1,power,0,0.0
1325,DAC,UKK2,power,0,0.0
1326,DAC,UKK3,power,0,0.0
1327,DAC,UKK4,power,0,0.0
1328,DAC,UKL1,power,0,0.0
1329,DAC,UKL2,power,0,0.0
1330,DAC,UKM5,power,0,0.0
1331,DAC,UKM6,power,0,0.0
1332,DAC,UKM7,power,0,0.0
1333,DAC,UKM8,power,0,0.0
1334,DAC,UKM9,power,0,0.0
1335,DAC,UKN0,power,0,0.0
1336,DRI,AL01,powerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpower,253,0.0
1337,DRI,AL02,powerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpower,253,0.0
1338,DRI,AL03,powerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpower,253,0.0
1339,DRI,AT11,powerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpower,253,0.0
1340,DRI,AT12,powerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpower,253,0.0
1341,DRI,AT13,powerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpower,253,0.0
1342,DRI,AT21,powerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpower,253,0.0
1343,DRI,AT22,powerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpower,253,0.059121582007778804
1344,DRI,AT31,powerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpower,253,0.1455202622571888
1345,DRI,AT32,powerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpower,253,0.0
1346,DRI,AT33,powerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpower,253,0.0
1347,DRI,AT34,powerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpower,253,0.0
1348,DRI,BE10,powerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpower,253,0.0
1349,DRI,BE21,powerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpower,253,0.0
1350,DRI,BE22,powerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpower,253,0.0282192265065907
1351,DRI,BE23,powerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpower,253,0.15753112194917682
1352,DRI,BE24,powerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpower,253,0.0
1353,DRI,BE25,powerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpower,253,0.0
1354,DRI,BE31,powerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpower,253,0.0
1355,DRI,BE32,powerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpower,253,0.051735248586997906
1356,DRI,BE33,powerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpower,253,0.0
1357,DRI,BE34,powerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpower,253,0.0
1358,DRI,BE35,powerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpower,253,0.0
1359,DRI,BG31,powerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpower,253,0.0
1360,DRI,BG32,powerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpower,253,0.0
1361,DRI,BG33,powerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpower,253,0.0
1362,DRI,BG34,powerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpower,253,0.0
1363,DRI,BG41,powerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpower,253,0.019795420229838802
1364,DRI,BG42,powerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpower,253,0.0
1365,DRI,CH01,powerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpower,253,0.0
1366,DRI,CH02,powerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpower,253,0.0
1367,DRI,CH03,powerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpower,253,0.0
1368,DRI,CH04,powerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpower,253,0.0
1369,DRI,CH05,powerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpower,253,0.0
1370,DRI,CH06,powerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpower,253,0.0
1371,DRI,CH07,powerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpower,253,0.0
1372,DRI,CY00,powerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpower,253,0.0
1373,DRI,CZ01,powerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpower,253,0.0
1374,DRI,CZ02,powerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpower,253,0.0
1375,DRI,CZ03,powerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpower,253,0.0040456105738357
1376,DRI,CZ04,powerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpower,253,0.0
1377,DRI,CZ05,powerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpower,253,0.0
1378,DRI,CZ06,powerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpower,253,0.0
1379,DRI,CZ07,powerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpower,253,0.0
1380,DRI,CZ08,powerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpower,253,0.1427555613708789
1381,DRI,DE11,powerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpower,253,0.0
1382,DRI,DE12,powerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpower,253,0.0
1383,DRI,DE13,powerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpower,253,0.06390815914715971
1384,DRI,DE14,powerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpower,253,0.0
1385,DRI,DE21,powerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpower,253,0.0
1386,DRI,DE22,powerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpower,253,0.0
1387,DRI,DE23,powerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpower,253,0.0
1388,DRI,DE24,powerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpower,253,0.0
1389,DRI,DE25,powerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpower,253,0.0
1390,DRI,DE26,powerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpower,253,0.0
1391,DRI,DE27,powerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpower,253,0.0301646511020029
1392,DRI,DE30,powerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpower,253,0.0
1393,DRI,DE40,powerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpower,253,0.1394685496130066
1394,DRI,DE50,powerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpower,253,0.1074947346653044
1395,DRI,DE60,powerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpower,253,0.0311168968627178
1396,DRI,DE71,powerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpower,253,0.0
1397,DRI,DE72,powerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpower,253,0.0102253054605734
1398,DRI,DE73,powerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpower,253,0.0
1399,DRI,DE80,powerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpower,253,0.0
1400,DRI,DE91,powerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpower,253,0.1839765568532822
1401,DRI,DE92,powerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpower,253,0.0
1402,DRI,DE93,powerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpower,253,0.0
1403,DRI,DE94,powerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpower,253,0.0439688134849244
1404,DRI,DEA1,powerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpower,253,0.38188918901292834
1405,DRI,DEA2,powerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpower,253,0.0
1406,DRI,DEA3,powerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpower,253,0.0
1407,DRI,DEA4,powerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpower,253,0.0
1408,DRI,DEA5,powerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpower,253,0.0314428142938637
1409,DRI,DEB1,powerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpower,253,0.0
1410,DRI,DEB2,powerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpower,253,0.0
1411,DRI,DEB3,powerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpower,253,0.0
1412,DRI,DEC0,powerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpower,253,0.18464736451719949
1413,DRI,DED2,powerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpower,253,0.0278639573848924
1414,DRI,DED4,powerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpower,253,0.0
1415,DRI,DED5,powerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpower,253,0.0
1416,DRI,DEE0,powerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpower,253,0.0
1417,DRI,DEF0,powerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpower,253,0.0
1418,DRI,DEG0,powerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpower,253,0.028119590018804402
1419,DRI,DK01,powerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpower,253,0.0
1420,DRI,DK02,powerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpower,253,0.0
1421,DRI,DK03,powerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpower,253,0.0
1422,DRI,DK04,powerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpower,253,0.0
1423,DRI,DK05,powerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpower,253,0.0
1424,DRI,EE00,powerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpower,253,0.0
1425,DRI,EL30,powerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpower,253,0.0151664089168108
1426,DRI,EL41,powerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpower,253,0.0
1427,DRI,EL42,powerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpower,253,0.0
1428,DRI,EL43,powerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpower,253,0.0
1429,DRI,EL51,powerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpower,253,0.0
1430,DRI,EL52,powerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpower,253,0.0075832044598912
1431,DRI,EL53,powerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpower,253,0.0
1432,DRI,EL54,powerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpower,253,0.0
1433,DRI,EL61,powerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpower,253,0.0208538122647008
1434,DRI,EL62,powerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpower,253,0.0
1435,DRI,EL63,powerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpower,253,0.0
1436,DRI,EL64,powerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpower,253,0.0
1437,DRI,EL65,powerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpower,253,0.0
1438,DRI,ES11,powerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpower,253,0.0114360066598329
1439,DRI,ES12,powerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpower,253,0.1459689320551718
1440,DRI,ES13,powerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpower,253,0.0161737808478615
1441,DRI,ES21,powerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpower,253,0.1328210487698573
1442,DRI,ES22,powerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpower,253,0.0
1443,DRI,ES23,powerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpower,253,0.0
1444,DRI,ES24,powerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpower,253,0.0081685761868688
1445,DRI,ES30,powerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpower,253,0.009802291421866201
1446,DRI,ES41,powerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpower,253,0.0
1447,DRI,ES42,powerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpower,253,0.0
1448,DRI,ES43,powerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpower,253,0.0212382980817014
1449,DRI,ES51,powerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpower,253,0.039209165705299004
1450,DRI,ES52,powerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpower,253,0.0
1451,DRI,ES53,powerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpower,253,0.0
1452,DRI,ES61,powerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpower,253,0.0408428809284054
1453,DRI,ES62,powerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpower,253,0.0
1454,DRI,ES63,powerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpower,253,0.0
1455,DRI,ES64,powerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpower,253,0.0
1456,DRI,ES70,powerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpower,253,0.0
1457,DRI,FI19,powerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpower,253,0.0
1458,DRI,FI1B,powerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpower,253,0.0
1459,DRI,FI1C,powerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpower,253,0.008701991959253901
1460,DRI,FI1D,powerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpower,253,0.1087032781815949
1461,DRI,FI20,powerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpower,253,0.0
